DEPTH,R4,COND,SP,GR,AC
1770.125,2.896,360.923,22.806,67.335,267.063
1770.25,3.065,340.186,22.5,66.284,256.307
1770.375,3.263,316.038,22.178,65.724,267.231
1770.5,3.472,298.637,21.863,65.322,281.605
1770.625,3.681,288.917,21.548,65.076,304.174
1770.75,3.915,273.101,21.234,64.719,315.997
1770.875,4.087,260.35,20.846,67.136,324.595
1771,4.255,248.932,20.605,66.011,332.001
1771.125,4.443,238.011,20.339,65.905,340.195
1771.25,4.579,230.437,20.08,67.34,347.421
1771.375,4.67,223.893,19.882,68.402,354.642
1771.5,4.836,214.425,19.781,69.676,359.454
1771.625,4.961,211.357,19.882,70.829,361.304
1771.75,5.046,211.353,20.009,71.815,362.041
1771.875,5.154,211.35,20.248,72.918,350.284
1772,5.176,211.346,20.425,71.896,339.719
1772.125,5.006,222.791,20.676,74.017,332.105
1772.25,4.789,242.514,20.991,76.522,332.208
1772.375,4.575,258.14,21.422,79.029,345.826
1772.5,4.258,285.971,21.923,81.534,369.281
1772.625,3.988,316.81,22.541,83.581,397.893
1772.75,3.575,352.148,22.855,85.739,415.121
1772.875,3.321,377.774,23.298,87.942,422.347
1773,2.9,406.637,23.687,89.542,424.773
1773.125,2.651,427.851,24.04,91.041,400.196
1773.25,2.442,448.96,24.518,92.371,367.115
1773.375,2.277,459.767,24.833,90.885,320.651
1773.5,2.152,466.426,25.34,88.418,311.646
1773.625,2.081,466.417,25.664,87.439,338.67
1773.75,2.122,459.742,25.878,88.822,352.897
1773.875,2.185,459.734,26.12,90.939,354.49
1774,2.276,459.725,26.278,89.345,353.034
1774.125,2.323,466.382,26.435,88.847,354.803
1774.25,2.363,466.374,26.478,89.749,357.916
1774.375,2.39,471.237,26.598,90.974,362.026
1774.5,2.446,473.119,26.655,91.455,360.828
1774.625,2.487,473.11,26.756,90.99,348.384
1774.75,2.547,473.101,26.756,89.149,336.372
1774.875,2.705,471.862,26.655,87.322,328.705
1775,2.83,466.322,26.655,85.005,316.811
1775.125,3.055,466.313,26.655,82.695,307.696
1775.25,3.219,464.544,26.565,80.072,298.47
1775.375,3.368,459.631,26.554,78.891,295.794
1775.5,3.471,459.623,26.554,77.439,310.022
1775.625,3.538,459.615,26.487,77.178,341.478
1775.75,3.61,459.606,26.453,77.329,361.932
1775.875,3.536,459.598,26.34,76.381,367.346
1776,3.407,459.589,26.183,76.848,341.678
1776.125,3.276,466.244,26.026,78.365,313.779
1776.25,3.208,466.236,25.949,78.062,299.019
1776.375,3.168,466.227,25.778,77.119,323.513
1776.5,3.208,466.218,25.665,78.703,349.821
1776.625,3.249,466.21,25.553,78.995,371.041
1776.75,3.249,459.538,25.441,78.593,356.935
1776.875,3.144,452.902,25.227,77.966,333.088
1777,2.951,433.809,24.887,75.285,316.942
1777.125,2.767,403.675,24.516,73.7,300.738
1777.25,2.767,379.159,24.183,73.949,280.877
1777.375,2.948,352.234,23.949,73.339,267.65
1777.5,3.199,331.982,23.742,71.686,268.392
1777.625,3.41,314.445,23.46,70.233,282.637
1777.75,3.706,300.903,23.228,68.962,291.052
1777.875,3.983,294.068,23.068,67.328,296.408
1778,4.134,281.634,22.818,68.69,306.747
1778.125,4.054,277.605,22.616,67.664,315.372
1778.25,4.054,273.633,22.515,66.66,323.95
1778.375,4.122,269.717,22.414,68.741,320.442
1778.5,4.328,269.713,22.414,67.217,314.948
1778.625,4.416,269.708,22.552,68.958,309.412
1778.75,4.416,276.46,22.946,70.512,302.186
1778.875,4.329,289.137,23.319,71.789,302.098
1779,4.113,298.285,23.532,70.142,314.714
1779.125,3.769,316.247,23.939,70.44,334.017
1779.25,3.393,330.732,24.162,72.92,352.108
1779.375,3.142,349.442,24.577,74.723,365.973
1779.5,2.748,370.146,24.892,76.681,374.612
1779.625,2.346,395.011,25.175,75.737,368.626
1779.75,2.131,413.122,25.345,77.159,362.211
1779.875,2.006,435.959,25.49,79.328,361.947
1780,1.961,451.857,25.548,81.787,368.096
1780.125,1.884,465.968,25.602,82.579,372.169
1780.25,1.884,480.194,25.649,80.873,364.247
1780.375,1.884,493.566,25.517,83.418,351.166
1780.5,1.905,493.557,25.325,82.211,332.567
1780.625,1.99,493.547,25.09,83.614,316.228
1780.75,2.146,482.635,24.877,82.086,311.722
1780.875,2.509,448.387,24.651,81.112,319.656
1781,2.852,411.891,24.349,80.031,326.807
1781.125,3.589,376.013,24.034,78.605,317.717
1781.25,3.981,349.349,23.72,76.94,286.39
1781.375,4.589,325.084,23.517,74.535,260.205
1781.5,5.353,310.287,23.293,74.652,245.385
1781.625,5.909,296.682,22.979,73.082,258.484
1781.75,6.186,283.67,22.766,71.038,283.429
1781.875,6.109,275.158,22.72,67.81,304.446
1782,5.942,270.784,22.619,64.721,314.666
1782.125,5.658,265.727,22.619,67.426,324.013
1782.25,5.443,265.722,22.619,70.526,330.065
1782.375,5.22,277.443,22.721,72.855,335.343
1782.5,4.944,290.298,22.822,74.939,341.568
1782.625,4.677,303.592,23.194,76.967,353.183
1782.75,4.286,331.519,23.648,79.37,373.02
1782.875,3.806,362,24.012,81.517,381.176
1783,3.192,397.567,24.406,83.212,365.843
1783.125,2.856,431.664,24.822,84.176,349.342
1783.25,2.609,457.986,25.237,85.182,332.116
1783.375,2.523,465.743,25.754,86.232,331.134
1783.5,2.399,465.735,26.163,84.734,332.665
1783.625,2.354,465.726,26.383,83.036,327.725
1783.75,2.288,465.717,26.597,81.003,322.816
1783.875,2.208,465.709,26.763,77.115,319.028
1784,2.168,472.452,26.864,74.949,328.491
1784.125,2.127,479.292,26.965,73.23,337.209
1784.25,2.087,479.283,27.057,74.806,343.701
1784.375,2.007,479.274,27.066,74.209,345.096
1784.5,1.967,479.265,27.167,72.964,329.8
1784.625,1.957,465.042,27.225,74.651,319.826
1784.75,1.927,458.994,27.269,74.523,310.418
1784.875,1.927,452.427,27.269,76.109,309.816
1785,1.973,449.606,27.344,75.53,317.042
1785.125,2.116,445.946,27.37,75.058,320.379
1785.25,2.241,445.937,27.406,74.634,307.04
1785.375,2.566,445.929,27.471,75.462,300.86
1785.5,2.938,448.771,27.471,77.186,305.973
1785.625,3.141,452.377,27.471,76.673,312.165
1785.75,3.174,452.369,27.472,75.92,324.582
1785.875,3.174,460.443,27.472,75.228,336.309
1786,3.174,474.661,27.472,76.808,345.835
1786.125,3.108,482.322,27.371,79.241,363.164
1786.25,2.993,486.086,27.371,80.805,376.286
1786.375,2.933,479.131,27.371,83.044,370.756
1786.5,2.893,473.613,27.27,85.325,355.623
1786.625,2.893,472.267,27.27,87.012,336.104
1786.75,3.021,472.259,27.27,88.878,318.093
1786.875,3.134,479.096,27.27,90.855,330.796
1787,3.134,483.44,27.27,86.811,342.936
1787.125,3.134,486.022,27.271,86.068,352.428
1787.25,3.021,486.013,27.271,87.434,356.541
1787.375,2.863,486.004,27.372,86.547,359.653
1787.5,2.755,485.995,27.372,84.986,363.765
1787.625,2.653,485.986,27.372,83.511,368.878
1787.75,2.572,472.558,27.372,81.021,373.975
1787.875,2.572,465.433,27.372,78.593,317.721
1788,2.785,458.198,27.372,80.767,301.176
1788.125,2.951,452.21,27.372,79.88,286.64
1788.25,3.036,452.202,27.473,79.68,297.297
1788.375,3.088,460.448,27.474,81.407,311.091
1788.5,3.095,469.624,27.474,80.676,333.659
1788.625,3.095,472.127,27.474,79.975,339.771
1788.75,2.974,484.922,27.575,79.196,345.884
1788.875,2.809,492.939,27.575,79.803,353.993
1789,2.684,493.551,27.575,79.178,362.312
1789.125,2.626,507.315,27.575,78.995,367.218
1789.25,2.515,514.659,27.575,80.392,366.017
1789.375,2.47,522.109,27.676,81.867,350.238
1789.5,2.452,529.667,27.676,84.44,333.895
1789.625,2.452,537.334,27.777,84.629,322.666
1789.75,2.648,537.325,27.778,82.953,336.876
1789.875,2.653,545.103,27.879,81.431,365.55
1790,2.738,553.344,27.576,81.914,392.997
1790.125,2.613,569.605,27.576,84.978,388.7
1790.25,2.399,569.605,27.576,86.75,375.177
1790.375,2.215,569.605,27.576,84.145,360.456
1790.5,2.134,569.604,27.575,83.657,345.765
1790.625,2.134,575.889,27.499,87.166,336.457
1790.75,2.2,577.912,27.474,89.668,337.239
1790.875,2.255,577.912,27.474,92.941,348.167
1791,2.295,577.912,27.474,94.039,358.476
1791.125,2.295,577.912,27.474,90.016,366.934
1791.25,2.274,569.603,27.474,87.341,374.071
1791.375,2.151,561.414,27.474,85.916,379.141
1791.5,2.003,553.342,27.474,86.25,382.005
1791.625,1.941,542.596,27.474,84.797,375.293
1791.75,1.863,528.055,27.45,85.096,363.67
1791.875,1.852,522.201,27.372,88.987,347.813
1792,1.88,507.293,27.372,87.16,330.389
1792.125,2.045,494.449,27.372,84.228,312.977
1792.25,2.21,478.744,27.372,82.401,298.286
1792.375,2.336,465.219,27.372,81.115,288.008
1792.5,2.541,445.306,27.364,79.669,305.142
1792.625,2.706,425.791,27.262,78.015,331.348
1792.75,2.859,407.383,27.141,77.112,328.274
1792.875,2.71,394.287,26.928,77.508,305.874
1793,2.617,379.735,26.817,77.488,280.565
1793.125,2.577,365.663,26.665,75.834,255.671
1793.25,2.577,349.598,26.564,74.861,245.323
1793.375,2.765,339.114,26.422,73.895,250.187
1793.5,3.177,333.336,26.361,72.707,269.703
1793.625,4.073,333.337,26.26,71.637,305.012
1793.75,4.742,333.337,26.159,70.609,329.322
1793.875,5.174,339.323,26.159,69.782,358.837
1794,4.748,367.119,26.159,73.373,375.323
1794.125,4.432,396.598,26.159,74.208,386.426
1794.25,4.015,417.461,26.159,73.569,364.954
1794.375,3.233,432.596,26.159,77.779,344.542
1794.5,2.724,445.308,26.196,80.28,332.737
1794.625,2.425,464.115,26.302,82.85,349.137
1794.75,2.134,478.47,26.361,84.504,359.668
1794.875,2.013,500,26.515,82.9,370.117
1795,2.013,504.239,26.663,82.828,376.154
1795.125,2.066,507.293,26.764,85.031,374.821
1795.25,2.122,507.293,26.884,83.989,360.306
1795.375,2.215,500,26.99,85.518,343.682
1795.5,2.215,494.279,27.067,87.04,327.261
1795.625,2.145,486.809,27.168,85.407,311.401
1795.75,2.06,480.168,27.269,87.248,294.99
1795.875,2.016,471.863,27.269,85.192,289.741
1796,1.973,465.07,27.269,83.725,303.911
1796.125,2.019,458.03,27.269,84.086,354.221
1796.25,2.255,447.846,27.269,81.807,374.191
1796.375,2.255,441.073,27.268,80.557,359.658
1796.5,2.155,434.406,27.268,82.467,343.75
1796.625,2.102,427.844,27.268,84.315,330.577
1796.75,2.094,421.371,27.268,85.489,319.023
1796.875,2.125,420.252,27.268,86.886,325.399
1797,2.255,420.252,27.185,88.031,329.815
1797.125,2.335,420.252,27.167,86.83,326.237
1797.25,2.295,420.252,27.167,84.128,317.025
1797.375,2.251,420.253,27.167,80.46,306.613
1797.5,2.215,420.253,27.167,79.215,303.232
1797.625,2.215,422.443,27.167,82.439,315.953
1797.75,2.245,426.382,27.167,82.871,325.851
1797.875,2.36,412.499,27.167,80.085,331.542
1798,2.555,394.669,27.166,77.229,328.173
1798.125,2.829,371.259,27.166,76.048,310.855
1798.25,3.076,353.828,27.166,78.25,281.374
1798.375,3.385,333.423,27.166,78.299,260.238
1798.5,3.636,318.728,27.166,75.451,251.963
1798.625,3.976,305.182,27.166,74.026,247.03
1798.75,4.297,296.891,27.209,73.455,255.51
1798.875,4.546,301.222,27.267,71.427,271.412
1799,4.86,310.072,27.267,69.844,291.825
1799.125,5.181,317.388,27.286,68.861,310.237
1799.25,4.971,322.499,27.368,68.211,329.65
1799.375,4.605,332.487,27.394,70.635,342.547
1799.5,4.189,343.148,27.468,72.587,350.615
1799.625,3.609,369.072,27.502,73.664,358.997
1799.75,3.117,379.75,27.569,72.498,347.767
1799.875,2.673,386.606,27.569,75.113,323.186
1800,2.513,398.571,27.613,76.929,299.207
1800.125,2.779,416.885,27.67,78.159,285.035
1800.25,3.029,432.604,27.67,79.694,291.481
1800.375,3.245,434.649,27.67,76.84,319.96
1800.5,3.529,438.914,27.67,73.574,349.1
1800.625,3.742,444.872,27.712,75.499,374.2
1800.75,3.378,451.59,27.771,73.331,392.825
1800.875,2.925,458.878,27.771,72.442,401.034
1801,2.496,471.866,27.77,73.108,385.538
1801.125,2.131,480.695,27.812,74.178,369.008
1801.25,1.874,492.813,27.871,76.379,338.493
1801.375,1.947,500,27.871,79.22,323.391
1801.5,2.108,500,27.871,81.618,309.04
1801.625,2.286,500,27.837,83.772,319.513
1801.75,2.451,500,27.77,85.682,346.368
1801.875,2.456,500,27.77,83.292,369.514
1802,2.452,500,27.77,80.743,386.823
1802.125,2.271,500,27.669,79.707,390.908
1802.25,2.069,500,27.669,81.485,373.224
1802.375,1.973,500,27.669,82.735,358.564
1802.5,2.074,500,27.668,84.667,343.016
1802.625,2.332,500,27.668,86.522,326.707
1802.75,2.554,500,27.668,84.688,316.941
1802.875,2.771,500,27.668,83.056,333.626
1803,2.856,492.813,27.668,83.27,353.075
1803.125,2.939,485.73,27.668,81.82,366.766
1803.25,2.778,485.73,27.668,80.521,367.191
1803.375,2.698,485.73,27.668,81.951,347.713
1803.5,2.65,485.73,27.668,83.687,347.725
1803.625,2.608,492.813,27.668,82.034,358.592
1803.75,2.554,492.813,27.668,79.339,366.425
1803.875,2.537,492.813,27.567,78.484,350.639
1804,2.537,485.73,27.566,80.214,311.124
1804.125,2.688,485.73,27.566,80.499,280.609
1804.25,2.938,485.73,27.566,80.057,275.636
1804.375,3.226,478.749,27.566,78.748,295.534
1804.5,3.413,478.749,27.667,77.074,311.05
1804.625,3.704,478.051,27.672,75.421,334.462
1804.75,3.519,471.868,27.768,73.97,350.669
1804.875,3.231,471.868,27.814,72.719,349.197
1805,3.054,465.086,27.869,72.038,321.815
1805.125,2.841,460.931,27.922,72.754,304.022
1805.25,2.648,458.402,27.97,74.286,314.143
1805.375,2.499,458.402,28.014,75.525,331.659
1805.5,2.334,458.402,28.07,76.803,347.881
1805.625,2.249,458.402,28.07,78.039,335.798
1805.75,2.295,458.402,28.174,80.095,317.954
1805.875,2.335,451.007,28.272,78.173,315.464
1806,2.416,445.321,28.272,74.864,326.534
1806.125,2.324,443.857,28.272,73.177,334.425
1806.25,2.188,438.921,28.272,75.713,342.947
1806.375,2.11,438.921,28.272,77.699,347.606
1806.5,2.056,445.321,28.272,80.491,350.711
1806.625,1.973,458.403,28.272,80.998,352.815
1806.75,1.973,458.403,28.225,79.519,354.058
1806.875,2.085,465.088,28.17,80.677,355.058
1807,2.226,465.088,28.17,79.865,335.925
1807.125,2.323,465.088,28.17,78.72,312.399
1807.25,2.375,465.088,28.17,80.407,342.701
1807.375,2.27,468.434,28.097,80.22,370.19
1807.5,2.036,471.87,28.069,79.386,382.542
1807.625,1.866,471.87,28.069,79.851,370.382
1807.75,1.697,466.328,27.968,80.837,354.934
1807.875,1.734,458.404,27.968,82.349,337.689
1808,2.001,448.487,27.902,84.081,316.486
1808.125,2.184,438.923,27.766,84.727,303.063
1808.25,2.356,435.031,27.757,83.074,288.857
1808.375,2.543,426.398,27.6,84.087,284.475
1808.5,2.76,420.27,27.45,84.137,297.991
1808.625,2.872,414.23,27.312,81.658,313.301
1808.75,2.747,408.277,27.26,79.073,324.095
1808.875,2.627,408.278,27.074,74.684,337.538
1809,2.517,419.363,26.917,74.837,347.229
1809.125,2.412,438.924,26.664,77.371,355.719
1809.25,2.271,445.324,26.552,80.052,359.997
1809.375,2.148,445.324,26.295,80.678,365.067
1809.5,2.037,445.325,26.175,79.288,354.976
1809.625,1.993,430.279,25.936,81.802,334.73
1809.75,1.997,408.487,25.803,80.892,311.041
1809.875,2.286,389.278,25.592,76.711,284.723
1810,2.756,375.993,25.378,73.135,269.414
1810.125,3.092,354.323,25.101,75.183,269.069
1810.25,3.545,329.566,24.852,77.024,273.827
1810.375,3.92,310.109,24.687,74.393,282.652
1810.5,4.406,288.024,24.331,71.648,288.016
1810.625,4.442,267.91,24.198,69.794,297.204
1810.75,4.21,255.752,24.001,68.614,302.072
1810.875,4.004,238.979,23.724,70.044,301.796
1811,4.024,220.618,23.576,71.738,300.83
1811.125,4.439,207.888,23.464,72.85,307.518
1811.25,4.756,198.758,23.387,71.517,314.828
1811.375,5.068,188.428,23.32,71.107,320.449
1811.5,5.338,184.246,23.32,73.447,327.447
1811.625,5.475,181.52,23.673,71.877,330.969
1811.75,5.384,181.52,23.981,71.433,324.075
1811.875,5.067,182.179,24.309,73.871,311.457
1812,4.773,192.341,24.663,75.544,291.839
1812.125,4.433,199.311,24.976,76.948,276.149
1812.25,4.211,203.807,25.24,74.572,262.251
1812.375,3.993,210.808,25.622,76.475,255.077
1812.5,3.828,224.046,25.829,73.627,261.32
1812.625,4.026,249.152,26.147,72.565,272.251
1812.75,4.227,276.134,26.341,75.322,288.56
1812.875,4.129,306.047,26.551,72.093,380.87
1813,3.731,320.104,26.652,71.46,392.012
1813.125,3.024,339.689,26.752,73.616,380.125
1813.25,2.188,360.489,26.853,75.18,348.165
1813.375,1.839,363.643,26.853,77.343,316.053
1813.5,1.62,362.041,26.853,80.294,304.184
1813.625,1.57,357.182,26.853,79.065,296.875
1813.75,1.929,351.178,26.714,78.822,286.773
1813.875,2.384,343.382,26.589,77.017,276.567
1814,2.759,340.645,26.484,75.891,270.222
1814.125,3.22,327.982,26.38,73.87,269.047
1814.25,3.548,313.576,26.275,71.002,274.223
1814.375,4.053,295.481,26.17,70.495,282.257
1814.5,4.491,281.367,25.986,71.12,293.36
1814.625,4.861,270.09,25.881,69.947,298.842
1814.75,5.128,264.477,25.789,68.516,303.567
1814.875,5.466,264.478,25.685,68.849,303.501
1815,5.716,261.201,25.58,70.843,295.398
1815.125,6.153,260.678,25.444,71.954,293.877
1815.25,6.428,280.491,25.186,73.183,300.881
1815.375,6.661,297.66,25.034,74.252,314.087
1815.5,6.884,315.891,24.912,75.745,332.603
1815.625,6.52,333.401,24.766,77.356,358.294
1815.75,4.296,338.262,24.508,77.891,351.161
1815.875,3.482,343.194,24.428,75.697,337.853
1816,3.031,343.194,24.163,77.287,318.059
1816.125,2.898,338.75,23.937,74.96,306.71
1816.25,3.062,333.403,23.78,72.349,311.539
1816.375,3.331,323.862,23.525,72.773,315.918
1816.5,3.605,300.788,23.365,74.425,319.021
1816.625,3.91,290.846,23.201,73.634,320.092
1816.75,4.152,274.918,22.887,73.529,313.41
1816.875,4.435,265.038,22.776,74.557,301.374
1817,4.833,251.309,22.563,71.557,286.711
1817.125,5.104,239.634,22.509,70.189,277.542
1817.25,5.269,223.164,22.509,69.62,286.748
1817.375,5.354,213.114,22.509,68.884,292.749
1817.5,5.398,201.057,22.704,68.662,289.58
1817.625,5.483,195.168,23.112,68.613,289.095
1817.75,5.636,195.168,23.535,71.607,298.023
1817.875,5.264,204.596,24.042,70.599,317.229
1818,4.909,234.621,24.355,69.585,322.926
1818.125,4.22,256.669,24.769,70.043,323.648
1818.25,3.554,289.062,25.082,70.273,342.234
1818.375,2.956,323.957,25.396,69.717,398.543
1818.5,2.581,352.157,25.81,71.265,413.683
1818.625,2.246,395.309,26.032,72.849,417.411
1818.75,1.965,432.553,26.335,74.008,402.726
1818.875,1.76,472.514,26.649,74.091,383.524
1819,1.722,487.113,26.906,73.043,343.1
1819.125,1.972,492.816,27.196,75.209,294.203
1819.25,2.222,492.816,27.37,76.75,314.513
1819.375,2.431,489.186,27.556,78.341,333.029
1819.5,2.601,481.418,27.657,79.652,345.926
1819.625,2.818,471.877,27.758,80.903,350.557
1819.75,2.656,456.942,27.758,81.25,340.248
1819.875,2.527,445.569,27.859,78.792,332.656
1820,2.366,432.419,27.859,81.326,321.967
1820.125,2.295,415.664,27.859,83.298,312.313
1820.25,2.312,401.02,27.801,83.694,303.004
1820.375,2.448,383.403,27.745,84.264,292.696
1820.5,2.635,366.544,27.656,82.764,284.626
1820.625,2.858,350.453,27.555,80.555,293.142
1820.75,3.047,339.949,27.476,78.701,302.554
1820.875,3.259,323.904,27.353,76.355,305.106
1821,3.424,319.251,27.314,78.596,305.107
1821.125,3.462,314.664,27.157,78.375,303.35
1821.25,3.422,305.687,27.118,75.89,294.386
1821.375,3.429,300.513,27.05,75.472,287.181
1821.5,3.492,292.701,27.04,73.834,281.108
1821.625,3.718,283.549,26.949,75.695,280.109
1821.75,3.906,277.248,26.848,74.57,280.109
1821.875,4.057,273.856,26.797,72.939,281.489
1822,4.341,268.359,26.685,71.238,284.592
1822.125,4.588,261.432,26.559,70.022,286.111
1822.25,4.878,256.958,26.503,69.651,277.079
1822.375,5.144,249.573,26.443,69.338,275.906
1822.5,5.337,242.09,26.308,69.217,280.009
1822.625,5.523,231.448,26.241,69.016,287.112
1822.75,5.817,225.581,26.129,68.856,290.113
1822.875,6.087,225.581,25.972,71.438,280.701
1823,6.348,234.009,25.938,73.244,280.35
1823.125,6.513,251.936,25.86,71.633,303.175
1823.25,6.642,274.195,25.837,73.862,356.145
1823.375,6.722,287.866,25.837,75.583,370.351
1823.5,6.551,314.449,25.837,75.771,366.23
1823.625,5.919,343.499,25.885,74.757,350.979
1823.75,4.69,375.214,26.045,74.063,320.325
1823.875,3.611,399.697,26.258,77.27,298.15
1824,3.036,418.373,26.47,76.236,319.663
1824.125,2.75,448.396,26.613,75.861,349.836
1824.25,2.552,475.836,26.719,78.888,374.145
1824.375,2.379,490.542,26.825,80.873,390.009
1824.5,2.254,485.737,26.881,79.756,379.828
1824.625,2.133,465.831,26.947,77.944,355.192
1824.75,2.125,451.843,27.042,77.27,321.574
1824.875,2.119,438.264,27.048,78.998,298.678
1825,2.539,412.398,27.048,80.879,281.193
1825.125,2.983,380.131,27.048,82.692,270.982
1825.25,3.537,341.97,26.915,81.699,271.467
1825.375,4.05,305.508,26.703,80.123,284.673
1825.5,4.487,281.812,26.591,79.082,298.88
1825.625,5.06,276.253,26.479,80.096,307.604
1825.75,5.434,276.253,26.405,78.502,299.123
1825.875,5.345,276.253,26.34,77.068,306.499
1826,5.133,280.439,26.34,75.339,313.915
1826.125,4.829,293.318,26.34,74.271,321.806
1826.25,4.515,311.271,26.34,78.276,330.125
1826.375,4.176,325.565,26.365,76.02,335.228
1826.5,3.863,340.531,26.542,74.042,338.332
1826.625,3.528,353.302,26.89,71.633,339.817
